Date,ticker,stock_name,Open,High,Low,Close,Volume,Adj Close
2024-01-16,035720.KS,카카오,50750,51570,50120,50900,2489458,50900
2024-01-17,035720.KS,카카오,50540,52790,49730,52290,2753296,52290
2024-01-18,035720.KS,카카오,52420,53170,52290,52870,2731729,52870
2024-01-19,035720.KS,카카오,52220,54980,51640,54160,2505366,54160
2024-01-22,035720.KS,카카오,54650,55110,53310,53870,2683522,53870
2024-01-23,035720.KS,카카오,53900,54710,51340,52250,2658882,52250
2024-01-24,035720.KS,카카오,52520,53360,49050,49130,3874024,49130
2024-01-25,035720.KS,카카오,49290,49970,47380,47460,3271665,47460
2024-01-26,035720.KS,카카오,47420,48780,47010,48330,2155700,48330
2024-01-29,035720.KS,카카오,48630,48790,46680,47490,2743371,47490
2024-01-30,035720.KS,카카오,47420,47610,47180,47260,3034517,47260
2024-01-31,035720.KS,카카오,47120,47760,47010,47620,3247083,47620
2024-02-01,035720.KS,카카오,47430,48230,46250,46970,3256531,46970
2024-02-02,035720.KS,카카오,47200,47550,46970,47370,2229114,47370
2024-02-05,035720.KS,카카오,47060,47430,46590,46850,3335314,46850
2024-02-06,035720.KS,카카오,47290,47520,46550,46730,2798372,46730
2024-02-07,035720.KS,카카오,46220,47170,45820,46420,1730013,46420
2024-02-08,035720.KS,카카오,46400,46600,45930,45990,2682750,45990
2024-02-09,035720.KS,카카오,45970,46170,44300,45070,2724386,45070
2024-02-12,035720.KS,카카오,45570,45630,44530,45150,2470370,45150
2024-02-13,035720.KS,카카오,45110,45700,44930,45250,1514188,45250
2024-02-14,035720.KS,카카오,44910,45130,44570,44970,3631689,44970
2024-02-15,035720.KS,카카오,45500,46240,44190,44460,2686888,44460
2024-02-16,035720.KS,카카오,44330,44900,43700,43870,2201287,43870
2024-02-19,035720.KS,카카오,44130,45460,43810,44740,3093947,44740
2024-02-20,035720.KS,카카오,44570,44640,42170,42820,2136510,42820
2024-02-21,035720.KS,카카오,42790,44120,42230,43620,2360510,43620
2024-02-22,035720.KS,카카오,44150,46410,43800,45650,3765853,45650
2024-02-23,035720.KS,카카오,45940,46730,45410,45880,2913044,45880
2024-02-26,035720.KS,카카오,46020,46320,45530,46030,3116931,46030
2024-02-27,035720.KS,카카오,45810,47170,45710,47000,3704160,47000
2024-02-28,035720.KS,카카오,47310,48140,44510,44830,3968566,44830
2024-02-29,035720.KS,카카오,44320,44730,43260,43590,3954287,43590
2024-03-01,035720.KS,카카오,43810,44450,43100,43550,2651181,43550
2024-03-04,035720.KS,카카오,43510,44990,42940,44900,3400977,44900
2024-03-05,035720.KS,카카오,44490,45410,43700,45230,1840714,45230
2024-03-06,035720.KS,카카오,44750,45100,43720,44090,2798013,44090
2024-03-07,035720.KS,카카오,43710,44310,43080,43870,2290546,43870
2024-03-08,035720.KS,카카오,44030,44930,43420,44750,3587650,44750
2024-03-11,035720.KS,카카오,44730,44950,44070,44520,2653516,44520
2024-03-12,035720.KS,카카오,44050,44310,43660,43730,3633397,43730
2024-03-13,035720.KS,카카오,43560,45580,42860,45280,2906745,45280
2024-03-14,035720.KS,카카오,45240,47200,45080,46850,3389965,46850
2024-03-15,035720.KS,카카오,46730,48910,46610,48150,2963970,48150
2024-03-18,035720.KS,카카오,47680,48920,47320,48600,1829998,48600
2024-03-19,035720.KS,카카오,48060,49220,47910,48920,1559985,48920
2024-03-20,035720.KS,카카오,48520,49610,48080,49130,2383384,49130
2024-03-21,035720.KS,카카오,49860,50350,48030,48290,3057227,48290
2024-03-22,035720.KS,카카오,48300,48940,46870,47690,3620426,47690
2024-03-25,035720.KS,카카오,47290,47950,47030,47650,1935718,47650
2024-03-26,035720.KS,카카오,47320,49140,46970,48940,3583641,48940
2024-03-27,035720.KS,카카오,48830,50330,48290,49480,2043598,49480
2024-03-28,035720.KS,카카오,49520,49870,47980,48420,3036282,48420
2024-03-29,035720.KS,카카오,48360,48870,46270,46990,3430140,46990
2024-04-01,035720.KS,카카오,47820,48640,47280,47390,2612256,47390
2024-04-02,035720.KS,카카오,47240,48560,46700,48060,1753988,48060
2024-04-03,035720.KS,카카오,48310,48480,47020,47510,2492515,47510
2024-04-04,035720.KS,카카오,46910,47730,44000,44490,4133132,44490
2024-04-05,035720.KS,카카오,44610,46170,44490,45690,3190716,45690
2024-04-08,035720.KS,카카오,45210,46160,44710,45850,2415248,45850
2024-04-09,035720.KS,카카오,45470,48530,45350,47840,3387656,47840
2024-04-10,035720.KS,카카오,47780,49670,47270,48960,3132908,48960
2024-04-11,035720.KS,카카오,48740,49140,48500,48690,3238354,48690
2024-04-12,035720.KS,카카오,48790,50240,48540,50030,3385090,50030
2024-04-15,035720.KS,카카오,50180,50590,47830,48670,3778178,48670
2024-04-16,035720.KS,카카오,48580,50130,47790,49510,2788221,49510
2024-04-17,035720.KS,카카오,49800,51060,49310,50730,1961340,50730
2024-04-18,035720.KS,카카오,51110,51710,49430,49840,3376723,49840
2024-04-19,035720.KS,카카오,49760,50190,49330,49990,2649439,49990
2024-04-22,035720.KS,카카오,49880,51310,49520,50980,2032862,50980
2024-04-23,035720.KS,카카오,50230,52400,49980,52230,2891188,52230
2024-04-24,035720.KS,카카오,51550,52270,50910,51000,2688062,51000
2024-04-25,035720.KS,카카오,51490,52340,51270,51370,3644189,51370
2024-04-26,035720.KS,카카오,52100,52740,51090,51200,1975111,51200
2024-04-29,035720.KS,카카오,50600,51430,49970,50930,2604949,50930
2024-04-30,035720.KS,카카오,51050,52150,50350,51960,2409973,51960
2024-05-01,035720.KS,카카오,52160,53050,49010,49470,2318097,49470
2024-05-02,035720.KS,카카오,49490,50480,49250,50070,3057672,50070
2024-05-03,035720.KS,카카오,49580,49810,48320,48560,3336641,48560
2024-05-06,035720.KS,카카오,48930,49010,48100,48620,2014296,48620
2024-05-07,035720.KS,카카오,48640,50850,48550,50750,2688982,50750
2024-05-08,035720.KS,카카오,50740,52370,50500,51560,2299833,51560
2024-05-09,035720.KS,카카오,51240,52720,50450,51970,2715737,51970
2024-05-10,035720.KS,카카오,52270,52780,50130,50330,2785180,50330
2024-05-13,035720.KS,카카오,50880,52150,50780,51620,3226450,51620
2024-05-14,035720.KS,카카오,51210,53220,51020,52630,2895964,52630
2024-05-15,035720.KS,카카오,52550,53970,51820,53370,3077077,53370
2024-05-16,035720.KS,카카오,53230,54090,52730,53820,3055145,53820
2024-05-17,035720.KS,카카오,53710,54050,52150,53050,2167246,53050
2024-05-20,035720.KS,카카오,53050,54510,52830,53970,2669404,53970
2024-05-21,035720.KS,카카오,54750,55060,51790,52650,2972486,52650
2024-05-22,035720.KS,카카오,52850,53300,51640,51710,3278688,51710
2024-05-23,035720.KS,카카오,51720,52490,50190,50960,2321749,50960
2024-05-24,035720.KS,카카오,51230,52280,51160,51540,3210984,51540
2024-05-27,035720.KS,카카오,50970,52290,50730,52010,2220655,52010
2024-05-28,035720.KS,카카오,51690,53930,51260,53440,2931718,53440
2024-05-29,035720.KS,카카오,53020,53170,50320,51150,3564549,51150
2024-05-30,035720.KS,카카오,51350,52780,50810,52210,3346884,52210
2024-05-31,035720.KS,카카오,51530,52430,51260,51770,2207551,51770
2024-06-03,035720.KS,카카오,52110,52550,51480,51900,2410433,51900
2024-06-04,035720.KS,카카오,51530,52920,51290,52630,2801038,52630
2024-06-05,035720.KS,카카오,53050,53180,51620,51770,3037489,51770
2024-06-06,035720.KS,카카오,52520,52990,51620,52310,1986105,52310
2024-06-07,035720.KS,카카오,52140,54340,51320,53860,3573855,53860
2024-06-10,035720.KS,카카오,54240,54790,53490,53620,2186989,53620
2024-06-11,035720.KS,카카오,52960,55600,52180,55130,3078018,55130
2024-06-12,035720.KS,카카오,55140,57140,54620,56460,2980850,56460
2024-06-13,035720.KS,카카오,55970,56870,54670,55370,2576306,55370
2024-06-14,035720.KS,카카오,55340,56880,54710,56620,2962497,56620
2024-06-17,035720.KS,카카오,57160,57430,56560,56700,1731644,56700
2024-06-18,035720.KS,카카오,56910,59240,56120,58830,3196089,58830
2024-06-19,035720.KS,카카오,58870,59220,57510,57640,3008844,57640
2024-06-20,035720.KS,카카오,57670,58550,57280,58060,2464689,58060
2024-06-21,035720.KS,카카오,57400,58370,56520,57740,2421377,57740
2024-06-24,035720.KS,카카오,57750,58050,56140,57130,2901639,57130
2024-06-25,035720.KS,카카오,57380,58080,56570,56950,2066073,56950
2024-06-26,035720.KS,카카오,56810,57300,55820,57040,3234340,57040
2024-06-27,035720.KS,카카오,57320,57660,56560,57420,2801160,57420
2024-06-28,035720.KS,카카오,58060,59540,57810,58840,2869255,58840
2024-07-01,035720.KS,카카오,59580,60450,58490,59270,2907559,59270
2024-07-02,035720.KS,카카오,59420,60120,58350,58830,3214327,58830
2024-07-03,035720.KS,카카오,59280,63640,58680,62940,2847658,62940
2024-07-04,035720.KS,카카오,62140,65730,61560,64690,2212241,64690
2024-07-05,035720.KS,카카오,64680,65800,61910,62430,2915793,62430
2024-07-08,035720.KS,카카오,61790,63880,61530,62860,2523240,62860
2024-07-09,035720.KS,카카오,62930,63080,61730,62350,2623579,62350
2024-07-10,035720.KS,카카오,61840,65180,61440,64170,2551636,64170
2024-07-11,035720.KS,카카오,64370,67070,63880,66010,3372016,66010
2024-07-12,035720.KS,카카오,66120,67290,65650,65850,2738150,65850
2024-07-15,035720.KS,카카오,65170,65690,64960,65170,2591241,65170
2024-07-16,035720.KS,카카오,64070,66580,63020,66480,3097314,66480
2024-07-17,035720.KS,카카오,65650,69450,65520,69200,3612709,69200
2024-07-18,035720.KS,카카오,68790,69960,66730,67750,3226529,67750
2024-07-19,035720.KS,카카오,67650,68680,66770,66920,3073183,66920
2024-07-22,035720.KS,카카오,66400,66680,64870,65650,3470899,65650
2024-07-23,035720.KS,카카오,65690,66040,64340,64980,3010591,64980
2024-07-24,035720.KS,카카오,64190,67560,63490,67090,2578353,67090
2024-07-25,035720.KS,카카오,67430,67630,66110,67190,2722039,67190
2024-07-26,035720.KS,카카오,66400,67600,65440,66800,2414823,66800
2024-07-29,035720.KS,카카오,66740,67870,66170,66850,2765364,66850
2024-07-30,035720.KS,카카오,66680,67930,65590,67630,3295838,67630
2024-07-31,035720.KS,카카오,67870,69030,67100,68210,2146996,68210
2024-08-01,035720.KS,카카오,68300,68570,66430,66960,2531668,66960
2024-08-02,035720.KS,카카오,67180,68010,64240,64800,2614590,64800
2024-08-05,035720.KS,카카오,65330,66000,63460,64560,2212200,64560
2024-08-06,035720.KS,카카오,63600,64380,62600,63250,2995643,63250
2024-08-07,035720.KS,카카오,63600,64650,61880,62600,2135567,62600
2024-08-08,035720.KS,카카오,62990,63980,62560,63160,3879742,63160
2024-08-09,035720.KS,카카오,63780,64710,63440,64060,2489830,64060
2024-08-12,035720.KS,카카오,65110,65990,61630,62690,2427386,62690
2024-08-13,035720.KS,카카오,62530,64030,62450,63160,1947265,63160
2024-08-14,035720.KS,카카오,62730,65350,61990,64440,3255996,64440
2024-08-15,035720.KS,카카오,64540,65330,64430,64720,2382187,64720
2024-08-16,035720.KS,카카오,65170,65870,62530,63450,2811202,63450
2024-08-19,035720.KS,카카오,64240,64760,63640,64240,1748705,64240
2024-08-20,035720.KS,카카오,64430,65300,62180,62320,3674571,62320
2024-08-21,035720.KS,카카오,62990,64110,59930,60500,3640105,60500
2024-08-22,035720.KS,카카오,60460,60900,60090,60490,1824980,60490
2024-08-23,035720.KS,카카오,59660,60780,58910,60240,2399949,60240
